,ISO_A3,year,cluster,0,1,2,3,4,5,6,7,8,9,10,11,12
299,POL,2023,2.0,0.07396515,0.069652066,0.038095504,0.110171184,0.06161593,0.066054344,0.066272914,0.072993815,0.10151617,0.07614741,0.10738702,0.06836692,0.087761596
300,PRT,2015,2.0,0.017328456,0.017328385,0.01732824,0.39232242,0.017328376,0.017328404,0.11444663,0.017328301,0.21810226,0.0173284,0.11917344,0.017328218,0.017328471
301,PRT,2016,2.0,0.0070224917,0.007022376,0.0070223887,0.0070224395,0.0070223943,0.007022403,0.060119458,0.33895963,0.17308459,0.054782975,0.0070223864,0.3168741,0.0070223813
302,PRT,2017,2.0,0.15917262,0.08263818,0.014355275,0.01435531,0.014355284,0.26433715,0.014355242,0.01435526,0.15100679,0.15524748,0.014355323,0.01435521,0.087110855
303,PRT,2018,2.0,0.07249151,0.079672866,0.045061793,0.08586109,0.12993518,0.052698493,0.05133156,0.058929853,0.14913669,0.070043154,0.07562838,0.03962811,0.08958132
304,PRT,2019,2.0,0.058268882,0.07182692,0.048882343,0.098650046,0.11088696,0.074246235,0.06143922,0.055513747,0.15257174,0.068801224,0.060392465,0.044100046,0.09442015
305,PRT,2020,2.0,0.045792866,0.06779848,0.05602687,0.1236995,0.09720228,0.072290726,0.06171844,0.067512535,0.13312113,0.06477662,0.051486306,0.043278314,0.11529595
306,PRT,2021,2.0,0.06809855,0.08522968,0.045115557,0.10209154,0.06781477,0.065767236,0.046489943,0.06355499,0.10511009,0.053224865,0.14403696,0.056226425,0.0972394
307,PRT,2022,2.0,0.07840504,0.057950005,0.056605004,0.10545372,0.09928487,0.074852765,0.06361342,0.06715621,0.10082792,0.05864389,0.11189829,0.051905245,0.07340361
308,PRT,2023,2.0,0.072335675,0.05684196,0.048849564,0.14538601,0.06729252,0.07890551,0.056924317,0.0776883,0.10313719,0.057815466,0.093078844,0.05027198,0.09147267
309,RUS,2014,2.0,0.025650626,0.025651209,0.025650622,0.025650607,0.27677214,0.025650755,0.025650723,0.025650905,0.44106957,0.025650708,0.025650779,0.025650747,0.025650604
310,RUS,2015,2.0,0.010258828,0.01025881,0.010258846,0.010258876,0.5205863,0.11539739,0.010258853,0.0102588665,0.010258895,0.19992372,0.010258956,0.071762845,0.010258836
311,RUS,2016,2.0,0.020765282,0.020765241,0.036962204,0.020765316,0.12566508,0.124373406,0.07040621,0.20167914,0.020765191,0.21019816,0.020765228,0.0890744,0.037815105
312,RUS,2017,2.0,0.016028939,0.016028993,0.016028905,0.016028976,0.016028984,0.20657532,0.016028928,0.23823474,0.23801976,0.016028954,0.016028961,0.17290957,0.016028946
313,RUS,2018,2.0,0.066161394,0.10771416,0.042318743,0.08542359,0.08886587,0.17057483,0.040012226,0.032190446,0.14787638,0.05731618,0.032271024,0.032854505,0.09642065
314,RUS,2019,2.0,0.049556505,0.11794664,0.04317768,0.11873236,0.0699963,0.079775415,0.053220842,0.04490826,0.117294535,0.06515911,0.040103856,0.033217117,0.16691138
315,RUS,2020,2.0,0.057746973,0.12540814,0.046467427,0.116641104,0.060099233,0.08966373,0.051730536,0.04065645,0.0991306,0.060493857,0.059665848,0.042312723,0.14998338
316,RUS,2021,2.0,0.067282416,0.072824,0.046730496,0.07948603,0.062208742,0.071432725,0.043059975,0.056628056,0.06549952,0.07696639,0.17920594,0.10628872,0.07238701
317,RUS,2022,2.0,0.042203516,0.03778371,0.04564603,0.04545979,0.061737735,0.083974466,0.047025874,0.044985794,0.08748228,0.04044232,0.36525166,0.058936458,0.03907035
318,RUS,2023,2.0,0.06396445,0.064956576,0.04149186,0.053425837,0.052411553,0.090586916,0.0774363,0.061695598,0.10550439,0.052247953,0.18839821,0.07064338,0.07723698
319,SLV,2017,2.0,0.038466014,0.038466036,0.03846594,0.038465984,0.2884542,0.03846626,0.038465936,0.03846595,0.038466036,0.03846594,0.28841975,0.03846594,0.03846599
320,SLV,2018,2.0,0.017888088,0.0670324,0.028947178,0.076327145,0.14078161,0.07687809,0.06728536,0.017888142,0.16707064,0.099294305,0.1096156,0.046451427,0.08453999
321,SLV,2019,2.0,0.03042744,0.15555465,0.040367633,0.16561915,0.039524287,0.10390743,0.06855718,0.056975555,0.12655605,0.052257165,0.06438607,0.038101554,0.05776586
322,SLV,2020,2.0,0.039435178,0.06805416,0.055132978,0.17790681,0.065723285,0.056935363,0.043651983,0.15565923,0.05772405,0.09538464,0.03373202,0.035855256,0.11480505
323,SLV,2021,2.0,0.04452254,0.053639192,0.035149332,0.11305483,0.07219667,0.06671306,0.04341843,0.059056263,0.17192893,0.055358917,0.051183622,0.05426515,0.17951308
324,SLV,2022,2.0,0.046981085,0.056248534,0.060218483,0.12534358,0.07242835,0.06871721,0.039568212,0.05543124,0.16316634,0.05035044,0.047033764,0.058313176,0.15619957
325,SLV,2023,2.0,0.056215655,0.056833748,0.046884634,0.12451851,0.07100235,0.06814423,0.051058743,0.05719844,0.15611275,0.066398084,0.03953475,0.062544905,0.1435532
326,SVK,2018,2.0,0.061846722,0.098255046,0.041675415,0.16195717,0.09214455,0.03430782,0.05246405,0.06557923,0.109976634,0.07067693,0.0813513,0.02880761,0.10095753
327,SVK,2019,2.0,0.056522477,0.05717178,0.039033566,0.12658995,0.0880699,0.08167842,0.042762205,0.060239203,0.12738357,0.07068023,0.09102212,0.043064557,0.115782015
328,SVK,2020,2.0,0.08546643,0.076438025,0.034821358,0.15222122,0.06945835,0.07383971,0.047955085,0.050536286,0.16126679,0.04641945,0.052076414,0.0456627,0.10383819
329,SVK,2021,2.0,0.076641604,0.09478982,0.051875487,0.07779071,0.046271987,0.045228425,0.05217919,0.0449139,0.06519707,0.075713515,0.1446994,0.043020755,0.18167815
330,SVK,2022,2.0,0.09101353,0.058683198,0.10009547,0.07475566,0.053605936,0.079659335,0.06465861,0.059021637,0.08456296,0.07009311,0.10135451,0.057905946,0.10459011
331,SVK,2023,2.0,0.059939906,0.048033707,0.043146756,0.12015577,0.074962735,0.084344365,0.076430544,0.062458616,0.07533017,0.05132827,0.16773094,0.05649699,0.07964123
332,SVN,2017,2.0,0.041030485,0.30248174,0.041030407,0.041030448,0.041030552,0.041030556,0.041030586,0.041030493,0.04103055,0.2076935,0.0795196,0.041030448,0.041030634
333,SVN,2018,2.0,0.03555742,0.105112314,0.040442877,0.06755787,0.065572105,0.08124411,0.060313165,0.09938363,0.15059571,0.058383893,0.05837635,0.03298444,0.14447613
334,SVN,2019,2.0,0.043949835,0.079808615,0.053216424,0.12512659,0.09076808,0.076632485,0.040772785,0.074044205,0.14103684,0.06097142,0.043894634,0.04428089,0.12549722
335,SVN,2020,2.0,0.12772545,0.07275979,0.04634713,0.10355541,0.035214756,0.06548983,0.03905979,0.055605758,0.06650593,0.053602524,0.12728202,0.06140363,0.14544798
336,SVN,2021,2.0,0.06802862,0.08435833,0.038434405,0.16486387,0.049557634,0.057085294,0.051119007,0.056227475,0.10098913,0.058862668,0.054086264,0.04973635,0.16665094
337,SVN,2022,2.0,0.0738546,0.07570737,0.04912478,0.09530722,0.060467828,0.084523775,0.054012287,0.070523866,0.09876662,0.050592903,0.1273943,0.061915368,0.09780907
338,SVN,2023,2.0,0.04883428,0.060364127,0.047389228,0.10011127,0.070032805,0.08542386,0.11177192,0.083051614,0.06380584,0.08388559,0.09559897,0.08489908,0.06483142
339,SWE,2016,2.0,0.020861523,0.020861475,0.02086145,0.07086052,0.40093622,0.08752459,0.08751989,0.020861555,0.16213085,0.020861482,0.03443573,0.02086143,0.031423293
340,SWE,2017,2.0,0.023584234,0.023584241,0.06905332,0.02358428,0.023584304,0.023584269,0.14858346,0.2880154,0.19237593,0.11329793,0.023584222,0.023584211,0.023584222
341,SWE,2018,2.0,0.037701555,0.08460043,0.034747105,0.1281976,0.12513168,0.06409051,0.07143727,0.044596173,0.15907723,0.055961225,0.04986619,0.030211234,0.114381805
342,SWE,2019,2.0,0.050275132,0.05387614,0.040663105,0.10735087,0.07910672,0.052231405,0.1376417,0.07534892,0.087532036,0.10485531,0.046478517,0.0792127,0.08542743
343,SWE,2020,2.0,0.037447,0.047255803,0.037833426,0.09715236,0.063725665,0.049989384,0.14596725,0.13252974,0.059843477,0.09988878,0.050687455,0.08100598,0.096673675
344,SWE,2021,2.0,0.06375454,0.06018451,0.044705596,0.11372913,0.07122139,0.06302688,0.06495148,0.08166617,0.08484861,0.06422873,0.12666148,0.07537936,0.08564213
345,SWE,2022,2.0,0.08891892,0.071402706,0.052522823,0.11532781,0.08006891,0.076650806,0.07063652,0.05801125,0.08357805,0.055956565,0.10548206,0.062241867,0.07920172
346,SWE,2023,2.0,0.07135406,0.07212837,0.041534122,0.12518564,0.07630379,0.065520056,0.061935928,0.06241059,0.08409023,0.07643199,0.08688077,0.085488945,0.09073548
347,THA,2015,2.0,0.022471987,0.022471942,0.105637684,0.1056614,0.022471985,0.20994581,0.022472031,0.2099478,0.022472043,0.022472285,0.10514807,0.022472098,0.10635483
348,THA,2016,2.0,0.057595484,0.029010976,0.09446497,0.048255123,0.17921145,0.09772139,0.071933724,0.122210376,0.15822478,0.020180823,0.049594723,0.05141533,0.020180847
349,THA,2017,2.0,0.037255593,0.016900377,0.09746364,0.016900368,0.23690836,0.11055045,0.054128837,0.05895604,0.091875866,0.116977856,0.08073429,0.016900381,0.064447924
350,THA,2018,2.0,0.05050574,0.072527386,0.06870774,0.110597365,0.11123557,0.07251186,0.06768198,0.055564955,0.113311104,0.07005575,0.06574558,0.044041708,0.09751325
351,THA,2019,2.0,0.048272986,0.071356654,0.051433265,0.15283826,0.11769568,0.074718826,0.05704736,0.057129055,0.108972915,0.06731575,0.04099958,0.046789844,0.10542981
352,THA,2020,2.0,0.05333868,0.07342524,0.050298654,0.1440379,0.1032826,0.06846956,0.06643506,0.059545953,0.09315029,0.06745074,0.035939544,0.03948095,0.14514484
353,THA,2021,2.0,0.07969639,0.040149923,0.11652598,0.057081304,0.06146245,0.065478206,0.03636045,0.07016573,0.06253328,0.04797293,0.24002108,0.070243105,0.052309174
354,THA,2022,2.0,0.07654857,0.052103505,0.07991289,0.0750993,0.061039757,0.0779348,0.048475325,0.06574886,0.0748602,0.06164149,0.17248695,0.08513636,0.06901199
355,THA,2023,2.0,0.0689757,0.059104387,0.05309854,0.09721266,0.07173118,0.08521812,0.062132616,0.06910566,0.094394594,0.059886005,0.1271754,0.06828529,0.08367983
356,TUR,2015,2.0,0.024008196,0.024008162,0.12400194,0.07962942,0.43249696,0.024008233,0.02400811,0.024008151,0.05663119,0.024008118,0.024008099,0.11517525,0.02400816
357,TUR,2016,2.0,0.16907561,0.06989394,0.028641135,0.02864098,0.092851564,0.06170877,0.028640877,0.02864104,0.11589284,0.22097099,0.028640902,0.097760454,0.02864095
358,TUR,2017,2.0,0.019808922,0.019808825,0.01980881,0.019808896,0.4962761,0.10868606,0.019808833,0.019808907,0.019808916,0.019808995,0.075349234,0.019808808,0.14140867
359,TUR,2018,2.0,0.059110187,0.089741334,0.05706538,0.078556076,0.12115806,0.08122359,0.059536494,0.04573999,0.10916748,0.07736523,0.046953995,0.06500327,0.109378934
360,TUR,2019,2.0,0.05243101,0.10210843,0.04905978,0.07896369,0.12675177,0.07611934,0.055834197,0.053949326,0.082476504,0.07706065,0.04615743,0.05703175,0.14205615
361,TUR,2020,2.0,0.044328976,0.14977634,0.036880165,0.088911116,0.1610772,0.0717302,0.048764627,0.036799707,0.07916433,0.07015976,0.047355395,0.045861322,0.11919084
362,TUR,2021,2.0,0.08572547,0.10816986,0.04337357,0.0979702,0.07123398,0.06281104,0.05929077,0.05915294,0.07206943,0.0853624,0.06504327,0.052202683,0.13759437
363,TUR,2022,2.0,0.05689305,0.053148247,0.1585991,0.052933622,0.053459372,0.07085014,0.04219588,0.0521441,0.0549674,0.05200492,0.14408405,0.09509326,0.11362686
364,TUR,2023,2.0,0.08228289,0.09366923,0.043805487,0.07247648,0.05732769,0.07902485,0.08582003,0.050120108,0.07938806,0.07286126,0.1344158,0.05203586,0.096772246
365,USA,2014,2.0,0.22835508,0.009609416,0.009609367,0.09138441,0.30857193,0.009609422,0.03961413,0.16979708,0.05923066,0.009609385,0.009609424,0.009609418,0.045390293
366,USA,2015,2.0,0.05734814,0.058783803,0.05794709,0.09529612,0.1916292,0.0938346,0.0639008,0.08669105,0.08119836,0.06715572,0.053032186,0.04871728,0.04446564
367,USA,2016,2.0,0.054386955,0.05053679,0.035527207,0.042251304,0.33151478,0.067727715,0.059022814,0.058151398,0.100929916,0.08384256,0.047553387,0.034746293,0.03380889
368,USA,2017,2.0,0.056581795,0.04805092,0.035320137,0.039835066,0.33495963,0.060877662,0.05899908,0.05819327,0.1003372,0.07730775,0.053412005,0.03297353,0.04315191
369,USA,2018,2.0,0.060813665,0.0714459,0.03796691,0.12150537,0.13018984,0.076345466,0.061869446,0.06828924,0.11101505,0.07380235,0.05550324,0.042271722,0.08898181
370,USA,2019,2.0,0.05559851,0.06819169,0.039476864,0.13604303,0.107609205,0.08235118,0.06477781,0.07160462,0.108088516,0.07256553,0.05035793,0.044643797,0.098691344
371,USA,2020,2.0,0.0471701,0.06780273,0.039211836,0.15165736,0.0945533,0.08070968,0.06533436,0.06847169,0.09686238,0.07124894,0.050413843,0.04783634,0.118727446
372,USA,2021,2.0,0.0711,0.06677978,0.043833785,0.1364543,0.067620955,0.066520855,0.049138013,0.07713034,0.07954382,0.07724183,0.08410519,0.05136092,0.12917022
373,USA,2022,2.0,0.08852983,0.056514736,0.06080475,0.11608235,0.07015342,0.072671786,0.057349388,0.07772789,0.077516,0.06726737,0.119729824,0.055563945,0.0800887
374,USA,2023,2.0,0.080299474,0.061117563,0.05551873,0.13192752,0.0703423,0.07882812,0.06289984,0.07706071,0.08451648,0.0649592,0.09309675,0.053325534,0.0861078
375,VEN,2016,2.0,0.07967109,0.019449437,0.060851987,0.07755373,0.019449662,0.1860802,0.019449532,0.09241485,0.019449476,0.3255257,0.019449346,0.061205626,0.019449368
376,VEN,2017,2.0,0.028852118,0.028852126,0.028851982,0.028852154,0.028852444,0.27884376,0.028852103,0.028851949,0.028852388,0.028852012,0.028853016,0.028852109,0.40378183
377,VEN,2018,2.0,0.037565738,0.08278645,0.035302337,0.20528539,0.051658034,0.06482544,0.061687928,0.052272454,0.08652249,0.0651562,0.043066278,0.05944322,0.15442804
378,VEN,2019,2.0,0.047067385,0.10173704,0.047821794,0.1145393,0.05999089,0.090161234,0.041267775,0.054417036,0.10552221,0.0750062,0.03908899,0.06371372,0.15966642
379,VEN,2020,2.0,0.040856123,0.097532906,0.046698533,0.1248538,0.06287622,0.078343615,0.05134925,0.04251353,0.09732079,0.075975016,0.068295516,0.039077062,0.17430766
380,VEN,2021,2.0,0.089034036,0.080136664,0.04492032,0.075590394,0.06074742,0.086212255,0.046385873,0.05536799,0.07679878,0.09304088,0.07081464,0.124724776,0.096225984
381,VEN,2022,2.0,0.071984835,0.069083124,0.053715393,0.08830038,0.07208325,0.08175354,0.04435282,0.05313064,0.060064726,0.097654566,0.097112335,0.12739085,0.08337355
382,VEN,2023,2.0,0.06255416,0.062125504,0.041744567,0.076866426,0.053487394,0.09395633,0.044546537,0.0489367,0.05032936,0.06909783,0.25659713,0.06623319,0.073524855
