,ADMIN,date,tweets_num,score
485,Austria,2023-05-22,1,0.688534
486,Azerbaijan,2020-08-06,1,0.644348
487,Azerbaijan,2021-05-07,1,0.718231
488,Azerbaijan,2021-05-19,1,0.226206
489,Azerbaijan,2021-11-09,1,0.908057
490,Azerbaijan,2022-01-05,1,0.780415
491,Azerbaijan,2022-01-11,2,0.7818505
492,Azerbaijan,2022-10-13,1,0.970019
493,Bahrain,2015-05-08,1,0.926977
494,Bahrain,2016-06-18,1,0.832038
495,Bahrain,2018-12-26,1,0.596287
496,Bahrain,2019-06-26,1,0.78593
497,Bahrain,2019-07-09,1,0.78593
498,Bahrain,2021-01-14,1,0.821109
499,Bahrain,2021-01-25,1,0.2171
500,Bahrain,2021-02-22,1,0.762537
501,Bahrain,2021-03-14,1,0.868718
502,Bahrain,2021-03-23,6,0.8023833333333333
503,Bahrain,2021-03-25,1,0.978137
504,Bahrain,2021-04-01,2,0.608426
505,Bahrain,2021-05-12,1,0.831164
506,Bahrain,2021-07-18,1,0.581886
507,Bahrain,2021-07-19,1,0.668724
508,Bahrain,2021-09-13,1,0.395086
509,Bahrain,2021-12-01,1,0.943131
510,Bahrain,2022-05-22,2,0.6277885
511,Bahrain,2023-01-01,3,0.6761736666666667
512,Bangladesh,2018-08-26,1,0.632304
513,Bangladesh,2018-10-04,1,0.627784
514,Bangladesh,2018-10-05,1,0.639384
515,Bangladesh,2019-02-03,1,0.829073
516,Bangladesh,2019-02-09,1,0.734107
517,Bangladesh,2019-03-23,1,0.878447
518,Bangladesh,2019-04-13,1,0.65352
519,Bangladesh,2019-04-28,1,0.421211
520,Bangladesh,2019-05-19,1,0.895507
521,Bangladesh,2019-05-21,2,0.7445189999999999
522,Bangladesh,2019-05-23,1,0.84365
523,Bangladesh,2019-06-05,1,0.78708
524,Bangladesh,2019-06-29,1,0.906863
525,Bangladesh,2019-07-31,1,0.92814
526,Bangladesh,2019-08-03,2,0.660972
527,Bangladesh,2019-09-16,1,0.906582
528,Bangladesh,2019-10-08,2,0.894404
529,Bangladesh,2019-10-12,1,0.911702
530,Bangladesh,2019-10-13,1,0.954059
531,Bangladesh,2019-10-15,2,0.758321
532,Bangladesh,2019-11-29,1,0.667608
533,Bangladesh,2019-12-26,1,0.271828
534,Bangladesh,2020-02-07,1,0.742473
535,Bangladesh,2020-02-08,1,0.743574
536,Bangladesh,2020-04-08,1,0.912963
537,Bangladesh,2020-04-10,2,0.7720644999999999
538,Bangladesh,2020-04-11,2,0.667621
539,Bangladesh,2020-04-27,2,0.632251
540,Bangladesh,2020-05-06,1,0.952579
541,Bangladesh,2020-05-16,2,0.956939
542,Bangladesh,2020-05-17,1,0.722997
543,Bangladesh,2020-06-16,1,0.582651
544,Bangladesh,2020-06-28,3,0.9697680000000001
545,Bangladesh,2020-06-30,1,0.737493
546,Bangladesh,2020-07-06,1,0.839574
547,Bangladesh,2020-07-16,1,0.817813
548,Bangladesh,2020-07-21,1,0.975338
